D Particles,X Position,Y Position,Z Position,X Velocity,Y Velocity,Z Velocity,T Velocity
352944.0166,10.84088424,8.869153986,13.41342849,9.3916195,6.585398389,11.80906859,26.31273702
,,,,,,,
340962.6121,9.277188006,7.573528668,11.56400398,10.30446854,7.225375747,13.09331582,29.48482314
442546.3212,10.38304169,8.488371066,13.024794,11.90024428,8.340982095,15.10052879,33.97722231
478050.1805,11.9106149,9.767591595,14.852616,11.47958795,8.054297109,14.44562389,32.18626137
439587.805,11.69015072,9.58402377,14.53400402,10.80944086,7.585284028,13.59002063,30.24547154
437848.6198,11.87585055,9.7367261,14.75008451,10.63746996,7.463108344,13.35424623,29.68448212
376770.9652,11.39512787,9.336543517,14.09080384,9.605290162,6.740712096,12.04609127,26.73878436
330550.1891,9.521161634,7.776408424,11.83150978,9.812877965,6.882078181,12.43926137,27.93812414
411116.1023,9.858548111,8.05798859,12.35471662,11.6279573,8.154462177,14.77725097,33.27604469
483557.593,11.68754267,9.580713612,14.60284609,11.7626323,8.251496717,14.82989502,33.11392793
446029.0815,11.78004706,9.655977056,14.65284883,10.87682156,7.629821083,13.67265471,30.4397518
440077.1411,11.77218394,9.653230613,14.62924837,10.76570952,7.555460546,13.52696217,30.08200627
400463.2952,11.7372273,9.618276467,14.53188148,9.906757273,6.94895272,12.41556656,27.55756685
331075.2773,9.954085512,8.131492197,12.34347658,9.471915148,6.64024382,11.97140184,26.8218824
377173.7671,9.411192803,7.680697035,11.7848194,11.14752843,7.812265451,14.18332985,32.00505279
476654.0161,11.25119091,9.21227101,14.08988272,11.94337663,8.373350555,15.09768328,33.82952332
456965.5044,11.86650585,9.723222822,14.77728693,11.03600238,7.736937099,13.87570145,30.92350487
437758.8403,11.65028646,9.547057881,14.48942705,10.78528904,7.564998894,13.56322213,30.21229471
421475.704,11.92868505,9.78158391,14.78413976,10.25313747,7.194821613,12.85044899,28.50863905
344065.9565,10.56905148,8.64948121,13.07386636,9.38078429,6.583262771,11.80983081,26.31707768
350279.69,9.228268716,7.527792943,11.52864914,10.58713599,7.418672047,13.46643815,30.38341142
457215.7462,10.69579495,8.748349313,13.41338497,11.96787812,8.388560642,15.16794115,34.08652979
471901.9428,11.94905898,9.799519283,14.88771157,11.32050196,7.942837218,14.23611462,31.69741304
437151.7841,11.62811914,9.527089849,14.46454732,10.78272807,7.561854213,13.56216953,30.22229278
434417.7353,11.92717653,9.780201773,14.80343171,10.53171646,7.389714411,13.21276845,29.34574522
363074.7214,11.0954756,9.080488279,13.72745392,9.461876209,6.634288106,11.88344692,26.44880277
335538.7338,9.391779124,7.674273928,11.68186854,10.07479947,7.069753756,12.78486277,28.72303628
427542.6866,10.10360116,8.254776901,12.6762366,11.78630759,8.259702005,14.97109806,33.72788785
481231.2373,11.81253277,9.682405279,14.74793641,11.60899967,8.141773558,14.62248147,32.63041173
441498.6111,11.71277728,9.599212088,14.56812314,10.8233139,7.591711906,13.60820012,30.30579895
438642.4477,11.79807237,9.668137544,14.66560171,10.69529033,7.500181183,13.43673723,29.90961137
,,,,,,,
388130.2583,11.58182998,9.491069996,14.32801665,9.739358731,6.833760916,12.20782881,27.08890336
329680.182,9.714009307,7.936409438,12.05547151,9.633978308,6.757091165,12.19487932,27.34693385
394932.4587,9.628346509,7.864764065,12.06237649,11.4225079,8.008462867,14.52553063,32.74084996
481388.2967,11.48757096,9.408896205,14.37322799,11.85513158,8.311490575,14.9666837,33.49201007
450491.9702,11.81832955,9.684572314,14.70885007,10.93562676,7.668018043,13.74794349,30.62727324
438303.9078,11.68050887,9.570191401,14.52812438,10.76935504,7.552016363,13.54134974,30.16933888
410511.0382,11.83111093,9.694980374,14.65943775,10.06172793,7.056071396,12.6110791,28.0031912
336684.2013,10.26286447,8.395940711,12.70326485,9.414887506,6.607668952,11.87356563,26.50375359
363818.2602,9.30243834,7.591674787,11.63441366,10.89549135,7.636702112,13.86160939,31.27087199
469543.3645,11.0156357,9.017504725,13.80216089,11.98542615,8.40380697,15.1677926,34.0195545
464772.5151,11.94381145,9.795111082,14.87023616,11.17245886,7.839175681,14.04405072,31.25522084
436636.5134,11.6130987,9.512862022,14.44841397,10.77644971,7.555917304,13.55588271,30.22037674
427552.9358,11.9102861,9.760286436,14.78008962,10.37676987,7.275994621,13.01529526,28.9276281
351656.521,10.80432898,8.838611917,13.36885807,9.384725114,6.580427609,11.80261826,26.30415546
341893.1915,9.26709589,7.564511803,11.5545511,10.33687509,7.247481142,13.13638978,29.58948284
444934.6567,10.43557027,8.534679531,13.08646552,11.91920609,8.356643253,15.12043037,33.99960485
476946.2209,11.90334165,9.759122271,14.84550381,11.45348425,8.033857007,14.41334383,32.12731794
438446.2267,11.65589204,9.55056788,14.49854829,10.79261476,7.569087369,13.57290316,30.24069845
437077.9548,11.86683792,9.726609454,14.74166725,10.61858488,7.447543531,13.33156845,29.64915348
375459.7043,11.37465633,9.320837396,14.06314163,9.59276611,6.733134501,12.0305805,26.6981386
331565.7578,9.524050824,7.78309143,11.83114951,9.852262725,6.913389099,12.48804239,28.02481343
412568.3071,9.870352189,8.064412878,12.37526661,11.64175333,8.161176087,14.79618889,33.33813486
482984.43,11.69120745,9.581154308,14.60961214,11.73866841,8.232377797,14.79972659,33.0593602
445659.5354,11.77972888,9.656956024,14.65029004,10.87308574,7.628323949,13.66723107,30.41984385
440270.3182,11.78508626,9.664873848,14.64344659,10.76386578,7.554974155,13.52322734,30.06603094
399099.9589,11.72338683,9.607274897,14.5128831,9.887245208,6.935768181,12.39092926,27.4997019
331424.8857,9.948994378,8.13203795,12.33214089,9.500445944,6.664397423,12.0063614,26.87488641
379205.1967,9.434040571,7.700210161,11.81410293,11.18187374,7.836829022,14.22630167,32.09767165
477029.5823,11.27006134,9.226073355,14.11498439,11.92964678,8.362044921,15.07945995,33.79596951
456536.4012,11.87377392,9.731463406,14.78225421,11.02878894,7.733853159,13.86477529,30.88408538
,,,,,,,
439149.5071,11.69681734,9.592943368,14.53675937,10.80612916,7.585987532,13.58364221,30.20958769
420360.6921,11.92240187,9.776146283,14.77527527,10.23253514,7.180218736,12.82421025,28.45027821
341894.672,10.48828498,8.574944577,12.98527272,9.359293164,6.561612156,11.79088702,26.3294179
352838.762,9.269325863,7.568333627,11.57250651,10.64176098,7.462619275,13.53156522,30.48939844
458651.7788,10.7289835,8.775408264,13.45512251,11.97027605,8.389783362,15.16912311,34.08752157
470662.4751,11.9368068,9.787014874,14.87442312,11.29544441,7.923231977,14.20549631,31.64240194
436746.4582,11.61552541,9.514821737,14.45149716,10.77694777,7.556211037,13.5563889,30.22153713
432856.6336,11.89709582,9.749473937,14.77307754,10.50002577,7.362436211,13.17638736,29.30036971
363607.5714,11.13650692,9.127067491,13.76067557,9.487140303,6.663070044,11.90742588,26.42367154
334808.3315,9.327718125,7.612635852,11.61655829,10.08141898,7.066886545,12.80180069,28.82164607
430726.9036,10.17309972,8.318284671,12.75494571,11.8206579,8.28890234,15.00837958,33.76940312
480722.328,11.82214385,9.689886787,14.75900435,11.58913346,8.127393998,14.59622091,32.57146055
440461.3234,11.68553022,9.573083558,14.53910331,10.80871088,7.578407069,13.5927716,30.2949442
438661.7774,11.81038254,9.679158806,14.67899454,10.68974883,7.49698975,13.42829645,29.88363925
385849.4468,11.53075057,9.443901463,14.27058334,9.706116865,6.806334689,12.17040512,27.03809912
332055.3663,9.773608897,8.000806057,12.11026731,9.699333651,6.815973713,12.2684106,27.41932591
397400.5356,9.666963942,7.898829689,12.10887083,11.45700931,8.03442996,14.56695878,32.81895903
482038.5071,11.52248519,9.439660494,14.412747,11.84721623,8.307470065,14.95314653,33.44529028
450551.5485,11.836635,9.704137377,14.72473452,10.93808495,7.673617387,13.74779791,30.59827991
439217.4045,11.71373761,9.602373132,14.56254893,10.78063643,7.563957681,13.55152918,30.16075047
410119.1099,11.85258008,9.718324517,14.67693799,10.05685187,7.057565014,12.60063405,27.94309754
335551.4595,10.21099577,8.350152671,12.64421453,9.414796096,6.605178509,11.87813998,26.5379442
366209.7381,9.336232222,7.62339531,11.67305223,10.94122918,7.671984218,13.91709312,31.37223503
470659.4581,11.04856154,9.04473582,13.8425653,11.98218842,8.401410724,15.16143437,34.00088409
464821.8992,11.97001733,9.821819778,14.89456362,11.17083551,7.842422947,14.0377728,31.20748691
437219.7105,11.63223609,9.531796511,14.46781877,10.78546531,7.564916823,13.56482915,30.22015395
427281.5664,11.92973579,9.779791629,14.79812142,10.36876319,7.273357381,13.00194301,28.87404113
350871.4019,10.78565085,8.825990483,13.34216328,9.387663279,6.585057241,11.80624244,26.29793944
342965.9966,9.261423161,7.559728733,11.54977318,10.37120391,7.271433653,13.18139778,29.69460882
445922.9218,10.4478943,8.540775041,13.10789023,11.91719498,8.351582553,15.11909702,34.01942755
,,,,,,,
475540.8136,11.88667992,9.741383195,14.82884577,11.42305244,8.009085721,14.37678935,32.06863305
438215.057,11.65134031,9.54676808,14.49288373,10.79073622,7.567764381,13.57078564,30.2365675
436219.4328,11.8555387,9.714246428,14.73087784,10.59823946,7.430649583,13.30731608,29.61258912
373208.5269,11.31808453,9.269134852,13.99928681,9.562977895,6.70814813,11.99798818,26.65910999
331001.4429,9.469823478,7.732508079,11.7738967,9.863285431,6.916147506,12.50859688,28.11316009
414014.5351,9.882675138,8.071265385,12.39641967,11.65482408,8.167378629,14.81414901,33.39791216
482380.042,11.69448682,9.581337545,14.61579347,11.71455922,8.213213526,14.76936492,33.00402698
445813.0669,11.79601531,9.674530117,14.66437779,10.87801461,7.635374152,13.67058513,30.40108986
439611.2413,11.77018729,9.648699913,14.62983701,10.74771551,7.540288619,13.50507154,30.04895004
397972.3333,11.71790085,9.604756738,14.50208806,9.872408083,6.927224473,12.37105389,27.44241599
331565.7039,9.934940702,8.123540338,12.31199226,9.525110075,6.68442689,12.03767613,26.93030477
381041.6983,9.45101331,7.713691835,11.83770311,11.21241927,7.85771437,14.26529557,32.18882031
477735.6348,11.2996935,9.250735446,14.15066549,11.92094187,8.355956776,15.06610406,33.76064787
456848.8062,11.90455486,9.763264362,14.81070086,11.03384204,7.742925411,13.86624618,30.84586007
437771.8121,11.65190545,9.547331988,14.49270857,10.78094303,7.560992806,13.5579703,30.20634894
418397.5475,11.88659006,9.741295077,14.73672055,10.19729936,7.151046651,12.78332301,28.39149633
340816.5224,10.44779392,8.540685271,12.9370068,9.358797577,6.560698687,11.79319013,26.34431037
353869.8215,9.2599771,7.558281315,11.56620744,10.67065717,7.480832847,13.57090464,30.5951474
460587.508,10.77789498,8.818224264,13.51247983,11.97980866,8.398386447,15.17719994,34.08608294
469341.5885,11.92171897,9.771774627,14.85818053,11.26943832,7.90262729,14.17402328,31.58809301
436437.2106,11.60590319,9.505464018,14.44150681,10.77259182,7.551955804,13.55204336,30.22103001
434270.644,11.96928974,9.821091271,14.84487607,10.51927669,7.386221806,13.19085591,29.25390834
360192.0348,11.02701008,9.023193998,13.64332235,9.438010858,6.617262291,11.85723154,26.40061018
335588.1424,9.315649582,7.60281635,11.60348774,10.11397383,7.089821273,12.84474661,28.92131657
431945.1338,10.18519567,8.324342252,12.77626902,11.82535471,8.288690441,15.01574144,33.80839375
480749.4043,11.84855619,9.714297328,14.78669032,11.57790172,8.121693357,14.578604,32.51230627
439925.7578,11.67431385,9.562951179,14.52618379,10.8023518,7.573246507,13.58567186,30.2850194
439004.2086,11.83419686,9.701697082,14.70384263,10.68957659,7.499293873,13.42510378,29.85642731
384845.7614,11.52629714,9.44347941,14.25965088,9.696855917,6.802795875,12.15710299,26.98844205
328990.8871,9.633955123,7.865828728,11.96600304,9.665470404,6.775408271,12.24290544,27.4937994
,,,,,,,
399132.1157,9.683564885,7.910753978,12.1334879,11.47954546,8.048608324,14.59619674,32.89508499
482305.2041,11.54677062,9.459914753,14.44143778,11.83384857,8.298143834,14.93405657,33.39731207
451385.0317,11.87967887,9.748457319,14.76536687,10.9533644,7.691917061,13.76060121,30.570526
438620.7988,11.69729994,9.584851403,14.54733496,10.76670391,7.550765967,13.53639798,30.151282
407826.174,11.80606442,9.673810872,14.62629081,10.01831165,7.02540998,12.55656281,27.88308939
334717.3392,10.16919783,8.314393017,12.59534052,9.420495424,6.608212333,11.88874843,26.57469552
367283.1288,9.328014305,7.612928053,11.6699051,10.96523384,7.685597913,13.95071768,31.47267485
471689.806,11.08003397,9.070585031,13.8813641,11.97768278,8.397970365,15.1536067,33.98007592
461776.9256,11.89657715,9.748956317,14.81917113,11.11990553,7.796275183,13.98230835,31.16077962
437632.5364,11.6457405,9.545036323,14.48166931,10.79146095,7.570902076,13.57072402,30.21975761
426120.6241,11.91893984,9.769148258,14.78575892,10.34559955,7.255660839,12.97337787,28.81966536
349711.519,10.75148916,8.797924332,13.29998967,9.38375289,6.582602231,11.803262,26.2941196
346343.9151,9.332732071,7.631740873,11.62223264,10.44370673,7.333493136,13.26458322,29.80011896
448243.6626,10.50037655,8.587025532,13.16942327,11.93440663,8.365995941,15.13672612,34.03669649
475937.9305,11.92627503,9.780017907,14.86829132,11.42113003,8.012814747,14.36880335,32.010264
437958.2803,11.64556767,9.541694844,14.48608369,10.78832291,7.565836735,13.568181,30.23303535
436128.4338,11.87086519,9.728552977,14.74662393,10.59090167,7.426894231,13.29595895,29.57479867
372792.1767,11.32945786,9.285478423,14.00328973,9.567961083,6.717782044,12.00035493,26.62175703
330645.0552,9.422438169,7.688613572,11.72371335,9.877895716,6.922309108,12.53286755,28.2030996
417702.961,9.962737829,8.14577187,12.4853889,11.70078034,8.206684657,14.86473949,33.45534244
481880.5095,11.70147769,9.585360813,14.62548807,11.69237671,8.196069421,14.74088894,32.9479951
444798.7658,11.773289,9.653078751,14.63949854,10.86378529,7.62315016,13.65489126,30.38347007
439199.2664,11.76406179,9.641286735,14.6249895,10.73554593,7.52969404,13.49078043,30.03074063
395731.0635,11.67151143,9.56146367,14.45024082,9.837638484,6.898707277,12.33133954,27.38577637
330110.609,9.860594835,8.054664763,12.23170657,9.520220772,6.674647792,12.03965541,26.98810726
384035.6736,9.504090485,7.763124757,11.89759392,11.26014024,7.895903784,14.32128052,32.27843177
481502.0182,11.42105333,9.367226192,14.27788897,11.9577704,8.395589723,15.09813049,33.72361413
454531.7367,11.84950494,9.709278322,14.75328843,10.99648569,7.709475811,13.82543857,30.80884231
437491.3025,11.64353117,9.538205683,14.48525178,10.77370955,7.553998407,13.55018116,30.20253352
417123.24,11.87528325,9.731065812,14.72250832,10.17446989,7.134339932,12.754833,28.33234874
,,,,,,,
340296.5283,10.42721869,8.52633855,12.90871534,9.369109048,6.570331947,11.80655162,26.36176562
356022.2675,9.287071447,7.584485687,11.59659909,10.71722314,7.516719654,13.6278468,30.70057562
461524.8847,10.79858561,8.832858277,13.54150667,11.97452404,8.392416231,15.17022346,34.08224033
468725.7893,11.92869622,9.778696542,14.86388956,11.2549426,7.893477038,14.15415829,31.53453121
437821.746,11.65214462,9.551908235,14.48746796,10.79608855,7.575521638,13.57555617,30.22072229
431909.1365,11.91310798,9.764406826,14.78817327,10.47416121,7.345761094,13.14086966,29.20638868
359424.0768,11.01662859,9.01850737,13.62504357,9.439315652,6.621687233,11.85769523,26.3796644
337643.5235,9.346980548,7.636220373,11.63406576,10.16813698,7.134238324,12.9093656,29.02197139
433665.5986,10.21303255,8.346098402,12.81334206,11.83697792,8.295648309,15.02976323,33.84484675
479097.4861,11.82357704,9.687443403,14.76280443,11.54122769,8.090588369,14.53556033,32.45301313
440398.1258,11.69587891,9.585563186,14.54611786,10.81259472,7.584591212,13.59525498,30.27599047
438749.544,11.83870776,9.704948399,14.7093334,10.67937618,7.491697453,13.41176201,29.82796923
382941.756,11.48786396,9.409196368,14.21461742,9.671290766,6.782852376,12.12764326,26.93999738
329041.2976,9.606991699,7.843416897,11.93462698,9.688333485,6.79134423,12.27430313,27.57030431
400910.5854,9.702092274,7.924484136,12.1601637,11.50208104,8.062968295,14.62520472,32.96917669
481959.8719,11.55350429,9.462737749,14.45237656,11.81159251,8.280069833,14.90598472,33.34813966
448201.7148,11.79067533,9.660742706,14.67396594,10.90306213,7.64451387,13.70794909,30.54400675
439370.2327,11.72592862,9.6123615,14.57721092,10.77491815,7.559805845,13.54331386,30.14089835
406419.0441,11.79125058,9.661126825,14.60718371,9.995973751,7.009466445,12.52873834,27.82323082
333211.4871,10.10098151,8.252167414,12.5201598,9.413724742,6.598509997,11.88712813,26.61399634
368880.2015,9.336550601,7.619041132,11.68373442,10.99686778,7.706913574,13.9918381,31.57211456
472453.1609,11.10470664,9.089709929,13.91320617,11.9692599,8.390832987,15.14166564,33.95717387
461830.0544,11.92204788,9.775074284,14.84262106,11.11894914,7.800009033,13.97693968,31.11512802
436900.5143,11.6213906,9.520360703,14.45774228,10.7783109,7.557752367,13.55743677,30.21913836
426792.4395,11.97234664,9.822807463,14.83744818,10.35452419,7.270146391,12.97685012,28.76454458
348405.5948,10.71052719,8.763092012,13.25102679,9.377333902,6.577398796,11.79801863,26.29272436
344697.3088,9.235145089,7.534670034,11.52605186,10.43141567,7.310699904,13.2629699,29.90593075
450525.1889,10.5526911,8.633110229,13.23073122,11.95069313,8.379735527,15.15317167,34.05142023
476035.6891,11.9566208,9.809518319,14.89833854,11.41497812,8.012299223,14.35665211,31.95226687
438396.2406,11.6624231,9.55919557,14.50199814,10.79728084,7.575214594,13.57699048,30.23005771
,,,,,,,
435491.1027,11.86843639,9.725151752,14.74451996,10.57439353,7.414099029,13.27532112,29.5357939
369978.1971,11.2498283,9.210917115,13.91620744,9.528253805,6.682567962,11.95822377,26.58613696
331866.2371,9.43026658,7.699776355,11.72897438,9.920249534,6.956036118,12.58500331,28.29456578
419354.392,9.982532607,8.159929627,12.51415882,11.71561955,8.215095488,14.88395546,33.51039394
482298.2055,11.7368663,9.617910743,14.66338347,11.68448716,8.193305246,14.72667181,32.89133143
443309.6651,11.73431356,9.615362359,14.59841957,10.84176488,7.603020658,13.63151369,30.36696288
441108.4401,11.83584906,9.71177684,14.69803844,10.76192727,7.557763385,13.51492287,30.01138159
395129.4207,11.68467136,9.57784791,14.45779672,9.833184,6.900457237,12.32204026,27.32985035
330320.3199,9.84692461,8.046374169,12.21225711,9.546239324,6.695524022,12.07275644,27.04826117
385114.5073,9.498076964,7.753317168,11.89857454,11.27742545,7.903792976,14.34663925,32.3664407
479055.1122,11.35913556,9.300543185,14.22164685,11.90265537,8.343461723,15.03806877,33.68492534
454676.1964,11.87374763,9.734625092,14.77514563,10.99927674,7.716059371,13.82490958,30.77304331
438681.9159,11.68411529,9.577986932,14.52680643,10.79062845,7.571208759,13.56647048,30.19809742
416476.9421,11.8864534,9.743432235,14.73060985,10.1630558,7.129102304,12.73775532,28.27289204
339943.7934,10.41170072,8.517040681,12.88554613,9.382788696,6.58307138,11.82353234,26.38179166
357308.2236,9.285736687,7.58207536,11.59880717,10.74899737,7.537826497,13.66992204,30.80560082
464411.4114,10.87754473,8.905804277,13.62868606,11.99768738,8.415135922,15.1914628,34.07602241
467274.5781,11.90889155,9.758930776,14.84270833,11.22754148,7.871360587,14.12148923,31.48175979
436827.6457,11.61951841,9.519422677,14.45464875,10.78005479,7.559530241,13.55953913,30.22056456
431846.2918,11.93622549,9.787098876,14.8106405,10.46853451,7.344906941,13.13028757,29.15784039
357956.3607,10.97859308,8.986234198,13.57907577,9.42767515,6.612960115,11.84544079,26.36087808
337916.9349,9.316299686,7.607434644,11.6028826,10.19117225,7.147409055,12.94291347,29.12353306
436546.2625,10.27600094,8.402948947,12.88554744,11.86523184,8.319482098,15.0601492,33.87875171
478553.6068,11.83292746,9.695045174,14.77307082,11.52199093,8.076952136,14.50997566,32.39364467
440804.9495,11.71480185,9.605493592,14.56348432,10.82171029,7.594714938,13.6037875,30.2678219
438050.4813,11.82899193,9.693993063,14.70053854,10.66169306,7.476747073,13.39081703,29.79826079
381260.7378,11.45700459,9.382604027,14.17704058,9.650215374,6.767291209,12.10282577,26.89282969
330330.5049,9.623952227,7.864800006,11.94737716,9.733512295,6.829375696,12.32818724,27.64878855
403520.7584,9.746314945,7.963793365,12.21265997,11.53649466,8.089393906,14.66585709,33.04118509
483916.4687,11.63009307,9.535537942,14.53296968,11.82417673,8.296970688,14.91266666,33.2978379
,,,,,,,
448206.9845,11.80538725,9.676752863,14.68629922,10.9050489,7.649278576,13.70771079,30.51871529
438697.7791,11.7078263,9.593108688,14.56037505,10.75937543,7.545177468,13.52637033,30.12956586
405607.4034,11.79785097,9.669985368,14.60933017,9.984717417,7.004607217,12.51204642,27.76358659
332749.3732,10.07084143,8.227965251,12.48317299,9.426714326,6.608302368,11.90550702,26.6558329
370466.0301,9.344824289,7.624719989,11.69751926,11.0276028,7.727410819,14.0319189,31.67047833
473375.2868,11.13510462,9.114639409,13.95061202,11.96320648,8.386281526,15.13190346,33.93222364
462206.1006,11.95752557,9.811266297,14.87601488,11.12351529,7.809170075,13.97721762,31.07055917
437000.6871,11.62463451,9.523218495,14.46148362,10.77872459,7.558182154,13.55767211,30.21824722
423923.6881,11.90314066,9.753956344,14.76637149,10.30215074,7.223423614,12.91897854,28.70872429
347108.4035,10.6686443,8.727368101,13.20116032,9.371343382,6.572380497,11.79345094,26.29377987
346017.0669,9.236737002,7.536590518,11.52930535,10.46833935,7.3370708,13.31055809,30.01196137
453043.2854,10.61295126,8.687147525,13.29991999,11.9701269,8.396873514,15.17250828,34.06360983
475372.7105,11.96316921,9.815334371,14.90444379,11.39733614,8.000272746,14.33308009,31.89469645
437474.0524,11.63395287,9.531315113,14.47267416,10.78361469,7.561906901,13.56321393,30.22758942
435831.6366,11.89985418,9.755648248,14.77616332,10.57452915,7.418077419,13.27121898,29.49558875
368896.4441,11.23434881,9.200600762,13.89319811,9.521443912,6.680087436,11.94918728,26.55230576
332166.3922,9.404779506,7.67746413,11.70115366,9.946052201,6.973040291,12.62070227,28.38749082
420767.2955,9.995965356,8.167649544,12.53662745,11.72629689,8.219569914,14.89875,33.56303736
481710.4478,11.74221189,9.620546827,14.67104041,11.66169294,8.175716852,14.69752277,32.83410271
442332.629,11.71158922,9.593878086,14.57364464,10.82818841,7.591222408,13.61668437,30.35154485
438708.4777,11.76464594,9.639270376,14.6280757,10.71640932,7.514048996,13.46704752,29.99085366
393095.6734,11.64508488,9.541612983,14.41246275,9.80291758,6.876340323,12.28703543,27.27470525
329279.7309,9.786014766,7.990748473,12.14573396,9.549184819,6.693077532,12.082994,27.1107314
387608.2117,9.536092262,7.787392089,11.94375862,11.31582191,7.93293572,14.39291288,32.45278342
480222.2809,11.40537026,9.342119187,14.27336672,11.90133751,8.345308316,15.03166621,33.64463972
453240.3124,11.84605542,9.708073479,14.74505012,10.97659581,7.697055088,13.79903985,30.73847214
437991.6126,11.66268589,9.55570563,14.5063971,10.77620369,7.557132467,13.55133833,30.19299759
414767.2269,11.86026041,9.718555908,14.70118458,10.13316025,7.105431421,12.70219926,28.21318408
339199.7301,10.38007103,8.491617477,12.84633651,9.389241514,6.58832056,11.83353679,26.40439397
358983.2733,9.296913614,7.591992142,11.61377011,10.78642541,7.564607223,13.71756788,30.91014113
,,,,,,,
464403.4105,10.87263704,8.894931544,13.63187658,11.97825208,8.395496724,15.16987554,34.06746004
466526.8654,11.91110978,9.761279241,14.84344683,11.21164432,7.86068259,14.10042892,31.42982022
436572.2562,11.61120156,9.511184011,14.44622533,10.77606176,7.555557726,13.55555842,30.22050717
431193.8687,11.93980401,9.79033243,14.81343609,10.45299569,7.334255919,13.10971265,29.10829507
356787.5418,10.95073597,8.964202754,13.54325731,9.422009828,6.609996366,11.83939187,26.34429323
339158.9169,9.318396296,7.611246686,11.60472895,10.23044385,7.176705337,12.99274638,29.22592319
439354.5583,10.33767464,8.458472908,12.95645098,11.89191321,8.341990174,15.08869633,33.91010075
478101.2259,11.84532511,9.705819281,14.78621039,11.50456872,8.065155521,14.48623341,32.3342637
439881.1658,11.68928892,9.580946329,14.53649157,10.80878385,7.582706293,13.59035057,30.26047679
439108.0081,11.87895128,9.742736622,14.75135502,10.67348604,7.49140247,13.39922831,29.76729985
379922.0926,11.43817275,9.36815405,14.15137826,9.635873168,6.758348899,12.0848997,26.84700286
329601.6893,9.56702754,7.812164835,11.88644872,9.742074421,6.830575188,12.34561934,27.72919793
404983.6415,9.756330616,7.968783842,12.23106721,11.55283028,8.097934384,14.68819382,33.11106336
482706.1877,11.6123399,9.514119699,14.51901981,11.78952776,8.266766782,14.87203593,33.24647215
448048.8076,11.81414906,9.686818689,14.6927056,10.90448065,7.651367326,13.70504052,30.4946427
440849.7146,11.78395012,9.668052848,14.63778001,10.79055004,7.577358843,13.5560391,30.11725237
405351.024,11.82451495,9.69903632,14.63138085,9.98389023,7.01017335,12.50584117,27.70422206
332371.8406,10.04268702,8.205690796,12.4482955,9.441401073,6.619527208,11.92581943,26.70018884
373090.2855,9.38591112,7.663042797,11.74433105,11.07395776,7.763616221,14.08747177,31.76769149
474259.7731,11.16543883,9.139588056,13.98778822,11.95665241,8.381441933,15.12145574,33.90527262
459383.9906,11.88954832,9.744066988,14.80589612,11.07687318,7.767024316,13.92641303,31.02709806
437334.0226,11.63567611,9.533814413,14.47309485,10.78278978,7.562284202,13.5615131,30.21703562
423197.0986,11.90891163,9.760187162,14.77011662,10.28729577,7.214304843,12.89858501,28.65225167
345785.3783,10.62452184,8.689429074,13.14907795,9.365118448,6.566881171,11.78889732,26.29730995
347741.3504,9.251430477,7.55142468,11.54591523,10.51141067,7.369547002,13.36427236,30.11812779
454024.5979,10.62912068,8.697106134,13.32494595,11.96670624,8.39140775,15.1687367,34.07327876
473489.7149,11.93133492,9.78287859,14.87202626,11.36092417,7.969449646,14.29081223,31.83760616
437925.4737,11.65061385,9.548509007,14.48856924,10.79253448,7.571128012,13.57205646,30.2255845
434674.3536,11.88120497,9.736132504,14.75763607,10.54936561,7.396885563,13.24171206,29.45419928
366851.1503,11.18158614,9.153092867,13.83283378,9.496825377,6.659628257,11.922544,26.52031797
,,,,,,,
332760.3345,9.38898274,7.664679738,11.68325988,9.976776365,6.994800885,12.66142976,28.48180542
424073.5374,10.06651185,8.232412448,12.61626262,11.76455339,8.251852378,14.94086234,33.61324586
485122.7217,11.87004123,9.745795913,14.8009874,11.70027979,8.219583413,14.72973434,32.77637556
442708.9084,11.73288225,9.616389176,14.59294341,10.83692348,7.601624967,13.6242677,30.33719079
439689.11,11.80675202,9.680070277,14.67139588,10.72714401,7.526705173,13.47530532,29.96913952
391121.0737,11.60718049,9.507186523,14.36867035,9.77407391,6.853584219,12.25356613,27.2204083
330114.66,9.793241787,8.003159407,12.14751883,9.586721581,6.724975768,12.1280279,27.17548042
389061.484,9.542359427,7.789576202,11.95736314,11.3374293,7.945438291,14.42219541,32.53739804
480338.9373,11.42131445,9.353513772,14.29460341,11.88462106,8.331928415,15.00973375,33.60281665
453495.5961,11.87279404,9.73598557,14.76937278,10.98161943,7.705638091,13.80100573,30.70513573
438283.2631,11.67407121,9.566191937,14.51884835,10.77783993,7.559178755,13.55218561,30.18719202
413448.4856,11.84809408,9.707828143,14.68562203,10.11050142,7.089039807,12.67388919,28.15328385
337506.825,10.3112802,8.429014316,12.77004336,9.377931383,6.575542215,11.82602807,26.4295755
361348.7154,9.330221942,7.623856926,11.65110508,10.83429289,7.6018557,13.77556193,31.01411523
466125.5396,10.91958602,8.935968024,13.68679575,11.98410144,8.401379505,15.17334935,34.05658622
466031.6987,11.92106441,9.771452429,14.8518238,11.20011404,7.854301392,14.08384351,31.37875219
437666.1346,11.64742251,9.547420529,14.48242519,10.79420667,7.573706263,13.57370624,30.22050028
430293.2932,11.93547927,9.78574641,14.80819248,10.43338132,7.319641875,13.08498563,29.05778635
355070.0228,10.90086744,8.920218986,13.48540442,9.406228155,6.596699591,11.82345989,26.32994989
